Date,AAPL
2021-09-09,-0.006727454097897331
2021-09-10,-0.03366214493775333
2021-09-13,0.003885854589050905
2021-09-14,-0.009607979230882625
2021-09-15,0.006124792484142314
2021-09-16,-0.0016116451325981884
2021-09-17,-0.018518283657745997
2021-09-20,-0.021592388229652516
2021-09-21,0.003421861273080839
2021-09-22,0.016731894237423838
2021-09-23,0.0066964080991500224
2021-09-24,0.0006128468148186416
2021-09-27,-0.010606240981895693
2021-09-28,-0.024088776914821076
2021-09-29,0.006461934694774196
2021-09-30,-0.009355407911358806
2021-10-01,0.0080940978427921
2021-10-04,-0.024913086686112754
2021-10-05,0.01405900425637633
2021-10-06,0.006287105158186055
2021-10-07,0.009043445154710148
2021-10-08,-0.002725569427963074
2021-10-11,-0.0006296554123749417
2021-10-12,-0.009144711732121263
2021-10-13,-0.004249041756047612
2021-10-14,0.02002379026185091
2021-10-15,0.007484564278769332
2021-10-18,0.011736816329394075
2021-10-19,0.014967650938874493
2021-10-20,0.0033553785003497863
2021-10-21,0.0014729661053534888
2021-10-22,-0.0052989574074760555
2021-10-25,-0.0003364527460856486
2021-10-26,0.004564643504076016
2021-10-27,-0.0031526797315208706
2021-10-28,0.024684634095337863
2021-10-29,-0.01832267092422648
2021-11-01,-0.005623128029295022
2021-11-02,0.007090788031734401
2021-11-03,0.009751005592647587
2021-11-04,-0.003504603257923503
2021-11-05,0.003575625703365421
2021-11-08,-0.005567910713097964
2021-11-09,0.002456443080019688
2021-11-10,-0.019349164320861728
2021-11-11,-0.0003382387116083191
2021-11-12,0.014235070361204607
2021-11-15,6.674223165008111e-05
2021-11-16,0.006644599171807755
2021-11-17,0.016355647767645903
2021-11-18,0.028136388486623507
2021-11-19,0.016833516978006856
2021-11-22,0.0029232722999655266
2021-11-23,0.0024190835514364233
2021-11-24,0.0032781254128322525
2021-11-26,-0.03219110376940664
2021-11-29,0.021637906080052973
2021-11-30,0.031089214755144753
2021-12-01,-0.003211290558642181
2021-12-02,-0.006148739377546385
2021-12-03,-0.01179379212688877
2021-12-06,0.021274939970187135
2021-12-07,0.03483240577927155
2021-12-08,0.022527482386884533
2021-12-09,-0.002974283556258112
2021-12-10,0.027627915429975117
2021-12-13,-0.02089087540783606
2021-12-14,-0.008055616799434428
2021-12-15,0.02811020457992208
2021-12-16,-0.04005538892697033
2021-12-17,-0.0065230298627300225
2021-12-20,-0.008155082669302652
2021-12-21,0.018906983757283516
2021-12-22,0.015202563176118672
2021-12-23,0.0036372963771830304
2021-12-27,0.022714754609410158
2021-12-28,-0.0057838448529460565
2021-12-29,0.0005019713981713274
2021-12-30,-0.006600141728041984
2021-12-31,-0.0035414815514015685
2022-01-03,0.024696667103820947
2022-01-04,-0.012772574162305993
2022-01-05,-0.02696025922914837
2022-01-06,-0.016834340017745652
2022-01-07,0.0009879739921608928
2022-01-10,0.00011610416385941941
2022-01-11,0.016644484176216272
2022-01-12,0.0025671114114261587
2022-01-13,-0.01921159558764242
2022-01-14,0.005097806403350858
2022-01-18,-0.019075107250625622
2022-01-19,-0.02124879692183222
2022-01-20,-0.010401139983377508
2022-01-21,-0.012847276318287163
2022-01-24,-0.004876268717703042
2022-01-25,-0.011450015302684621
2022-01-26,-0.0005631744679094993
2022-01-27,-0.002947557389712337
2022-01-28,0.06745090620933328
2022-01-31,0.025790299490527538
2022-02-01,-0.0009731239346982649
2022-02-02,0.007019288177734044
2022-02-03,-0.0168611378181379
2022-02-04,-0.0016804365379905315
2022-02-07,-0.004243743312627229
2022-02-08,0.018298264512627775
2022-02-09,0.008259639839230932
2022-02-10,-0.023881694102725316
2022-02-11,-0.020425565077457252
2022-02-14,0.0014219832816600268
2022-02-15,0.022888434830196064
2022-02-16,-0.0013896030774232012
2022-02-17,-0.02149883175277291
2022-02-18,-0.009399737251552128
2022-02-22,-0.017972837588811675
2022-02-23,-0.026204581603295377
2022-02-24,0.016542731421903586
2022-02-25,0.012882270453177545
2022-02-28,0.0016362282283266263
2022-03-01,-0.011696095243762705
2022-03-02,0.020379398840553464
2022-03-03,-0.00198335650305198
2022-03-04,-0.018579850832853614
2022-03-07,-0.0240032711932623
2022-03-08,-0.011744807344877425
2022-03-09,0.03439892509763227
2022-03-10,-0.02756249700227302
2022-03-11,-0.02419917443198238
2022-03-14,-0.02692167032930048
2022-03-15,0.029245499165293558
2022-03-16,0.02860241364863238
2022-03-17,0.0064333499741560905
2022-03-18,0.02070300120815147
2022-03-21,0.008501518323574339
2022-03-22,0.020587259726652322
2022-03-23,0.00819986340501194
2022-03-24,0.0224244530374208
2022-03-25,0.0037274206954468533
2022-03-28,0.0050239153469162105
2022-03-29,0.0189536791949571
2022-03-30,-0.006671799818386954
2022-03-31,-0.01793564057384895
2022-04-01,-0.0017198291944520508
2022-04-04,0.02341752024632106
2022-04-05,-0.019123836319562753
2022-04-06,-0.018623332819193435
2022-04-07,0.0018027133591797398
2022-04-08,-0.01198040066522984
2022-04-11,-0.025847130895538473
2022-04-12,0.011457553470154947
2022-04-13,0.01621044095717977
2022-04-14,-0.030447103916117064
2022-04-18,-0.0013320262691357305
2022-04-19,0.014016532986554291
2022-04-20,-0.0010159642208294824
2022-04-21,-0.004855299764771548
2022-04-22,-0.02821583390190917
2022-04-25,0.006714808127773517
2022-04-26,-0.038042738426539977
2022-04-27,-0.00146765840942705
2022-04-28,0.044165605756024705
2022-04-29,-0.03729161802028167
2022-05-02,0.0019646023712356457
2022-05-03,0.009576590939805564
2022-05-04,0.040189834813481165
2022-05-05,-0.05732856970382545
2022-05-06,0.004716179492764631
2022-05-09,-0.03375260187082019
2022-05-10,0.015983489823127462
2022-05-11,-0.05323328314825248
2022-05-12,-0.027262609080637445
2022-05-13,0.031417749249100194
2022-05-16,-0.010729575613948992
2022-05-17,0.02510464336038097
2022-05-18,-0.05807324013754091
2022-05-19,-0.024949718688839887
2022-05-20,0.0017454601551547802
2022-05-23,0.03933549833827176
2022-05-24,-0.019402998853332357
2022-05-25,0.0011392898338420374
2022-05-26,0.022934422711910075
2022-05-27,0.039948238975282685
2022-05-31,-0.005360881022737965
2022-06-01,-0.0008736235863282663
2022-06-02,0.016671626812482666
2022-06-03,-0.03931868953463416
2022-06-06,0.005214149334768027
2022-06-07,0.017432913387383453
2022-06-08,-0.0050562256495114205
2022-06-09,-0.03661785910032545
2022-06-10,-0.03939444245130863
2022-06-13,-0.03903732323769822
2022-06-14,0.0066505884371114345
2022-06-15,0.019912068535559154
2022-06-16,-0.04045907418448859
2022-06-17,0.011467109779004288
2022-06-21,0.032235560853852076
2022-06-22,-0.0038345463862639456
2022-06-23,0.021344386090092655
2022-06-24,0.024221452733816373
2022-06-27,0.0
2022-06-28,-0.03024222562120189
2022-06-29,0.012939799426363212
2022-06-30,-0.018192109019410093
2022-07-01,0.016034701583262024
2022-07-05,0.018753619338907523
2022-07-06,0.009561434864150615
2022-07-07,0.02371588822304378
2022-07-08,0.004703773370029645
2022-07-11,-0.014867876587543195
2022-07-12,0.006810528016846151
2022-07-13,-0.002539790993553428
2022-07-14,0.020275307703336333
2022-07-15,0.011385136064309962
2022-07-18,-0.02085921061403892
2022-07-19,0.026371209483565316
2022-07-20,0.013419463903171391
2022-07-21,0.014981238201497096
2022-07-22,-0.008143896059082568
2022-07-25,-0.007425952962190677
2022-07-26,-0.008865248074724066
2022-07-27,0.033661699853091566
2022-07-28,0.003565384182668546
2022-07-29,0.03226678096935038
2022-08-01,-0.006172334138991867
2022-08-02,-0.00933081923200332
2022-08-03,0.037534520352597286
2022-08-04,-0.0019282695544557958
2022-08-05,-0.001389946249571726
2022-08-08,-0.0029073886364458725
2022-08-09,0.0003032476813724548
2022-08-10,0.025857537895148358
2022-08-11,-0.004441413723057139
2022-08-12,0.021199452308396066
2022-08-15,0.0063133414932646905
2022-08-16,-0.0009243421628145046
2022-08-17,0.008746588074335596
2022-08-18,-0.002294509821595487
2022-08-19,-0.015216992794068622
2022-08-22,-0.023298740912850606
2022-08-23,-0.0020311343264255385
2022-08-24,0.0017921950672998587
2022-08-25,0.01481253939468434
2022-08-26,-0.038428242623679526
2022-08-29,-0.013784890982972031
2022-08-30,-0.015423612754191674
2022-08-31,-0.010692175638942352
2022-09-01,0.004695918554308388
2022-09-02,-0.013704631838780491
2022-09-06,-0.008248926269225824
2022-09-07,0.009211151940691041
2022-09-08,-0.00966437797238798
2022-09-09,0.018664663242623808
2022-09-12,0.03778488627998533
2022-09-13,-0.06047143081361528
2022-09-14,0.009510077947352504
2022-09-15,-0.01911146654345098
2022-09-16,-0.01102083649655594
2022-09-19,0.024773591775918754
2022-09-20,0.015544074309788911
2022-09-21,-0.0204759402461926
2022-09-22,-0.006395643829306961
2022-09-23,-0.015239265918334681
2022-09-26,0.0022577154311933475
2022-09-27,0.006544738962697046
2022-09-28,-0.012732261699842184
2022-09-29,-0.05036643184011029
2022-09-30,-0.0304996342710775
2022-10-03,0.03028903929370872
2022-10-04,0.025300141932897546
2022-10-05,0.002051447871006082
2022-10-06,-0.006647946277917553
2022-10-07,-0.0374095455299088
2022-10-10,0.002352936660830455
2022-10-11,-0.010308166910150478
2022-10-12,-0.004615313894722036
2022-10-13,0.03306006096890908
2022-10-14,-0.032771161313175146
2022-10-17,0.02870646609059191
2022-10-18,0.009365886565282337
2022-10-19,0.0007647702422938904
2022-10-20,-0.003272352410274401
2022-10-21,0.026699454218040534
2022-10-24,0.014694281054217852
2022-10-25,0.019152767032534778
2022-10-26,-0.01982216488117723
2022-10-27,-0.030938909173520907
2022-10-28,0.07283432195089248
2022-10-31,-0.015530213350776314
2022-11-01,-0.017698506499996346
2022-11-02,-0.03801876556361567
2022-11-03,-0.04333035420083995
2022-11-04,-0.0019490864304264471
2022-11-07,0.003894604511959858
2022-11-08,0.00416648986561152
2022-11-09,-0.03375340679155332
2022-11-10,0.08523652577039505
2022-11-11,0.01908548655265
2022-11-14,-0.009530773721835802
2022-11-15,0.011799349778232392
2022-11-16,-0.00836610841824683
2022-11-17,0.01288808507620023
2022-11-18,0.0037747202925993736
2022-11-21,-0.02191885347184851
2022-11-22,0.01455478228344535
2022-11-23,0.005908786521703857
2022-11-25,-0.019787974679152373
2022-11-28,-0.02661539303795276
2022-11-29,-0.02137496243855573
2022-11-30,0.047450188998079026
2022-12-01,0.0018895688509558849
2022-12-02,-0.0033772409126924512
2022-12-05,-0.008015054811241129
2022-12-06,-0.025697224625973077
2022-12-07,-0.013881095740419618
2022-12-08,0.012059832524162099
2022-12-09,-0.003440588416511466
2022-12-12,0.016256918481308565
2022-12-13,0.0067595140411285115
2022-12-14,-0.01565761152506642
2022-12-15,-0.04798734974399359
2022-12-16,-0.014686034926362551
2022-12-19,-0.016037684075093036
2022-12-20,-0.0005289470954237645
2022-12-21,0.023530361149397074
2022-12-22,-0.024059822670576363
2022-12-23,-0.002801770670261913
2022-12-27,-0.013975736428791831
2022-12-28,-0.031165746860091027
2022-12-29,0.027930458104422597
2022-12-30,0.002465660874338848
2023-01-03,-0.038121966775187706
2023-01-04,0.010261442048773741
2023-01-05,-0.01066128791816982
2023-01-06,0.036133181766349526
2023-01-09,0.004080852346644105
2023-01-10,0.004446382507589768
2023-01-11,0.02089249461956012
2023-01-12,-0.0005993439460346365
2023-01-13,0.010067953022609127
2023-01-17,0.008718201775371873
2023-01-18,-0.005384349853962775
2023-01-19,0.0004437590510506776
2023-01-20,0.019038286444491247
2023-01-23,0.02322870144336252
2023-01-24,0.010012520756617564
2023-01-25,-0.004711619105926384
2023-01-26,0.014694777469659333
2023-01-27,0.013591439393086085
2023-01-30,-0.02028233783111141
2023-01-31,0.008980412716485725
2023-02-01,0.007869722317010074
2023-02-02,0.03639242558704961
2023-02-03,0.02410701597845611
2023-02-06,-0.018091616726823776
2023-02-07,0.01906189445239804
2023-02-08,-0.01781058735550338
2023-02-09,-0.00693545427485129
2023-02-10,0.0024533759242444317
2023-02-13,0.01863200413507264
2023-02-14,-0.004233936966987173
2023-02-15,0.013807502709461931
2023-02-16,-0.010483854732728937
2023-02-17,-0.007575181518659658
2023-02-21,-0.027042497953208844
2023-02-22,0.0028921340083658824
2023-02-23,0.0032849617098667347
2023-02-24,-0.018169281937687277
2023-02-27,0.008213825315250571
2023-02-28,-0.0034539694407176766
2023-03-01,-0.014348506421577699
2023-03-02,0.004120700149918599
2023-03-03,0.034488430967523034
2023-03-06,0.018369769801973315
2023-03-07,-0.01460259227441694
2023-03-08,0.008342294728908047
2023-03-09,-0.015027149840622363
2023-03-10,-0.0139759278146608
2023-03-13,0.013178951715590678
2023-03-14,0.013990828546655672
2023-03-15,0.0026180697529268283
2023-03-16,0.01852120879090531
2023-03-17,-0.005468878945044795
2023-03-20,0.015365288478130963
2023-03-21,0.011873300556578762
2023-03-22,-0.009144843250231918
2023-03-23,0.006945138883947227
2023-03-24,0.008271321841848839
2023-03-27,-0.012369648433971234
2023-03-28,-0.003988320900791167
2023-03-29,0.01959754254951695
2023-03-30,0.009841204651556622
2023-03-31,0.015523295971328248
2023-04-03,0.007672115363473001
2023-04-04,-0.0032548756069057517
2023-04-05,-0.011354608119803863
2023-04-06,0.0054807896671771284
2023-04-10,-0.016101206552529706
2023-04-11,-0.007620227449233205
2023-04-12,-0.004362631635430614
2023-04-13,0.03353507341525033
2023-04-14,-0.0021161768822676556
2023-04-17,0.00012076939959823228
2023-04-18,0.00747674937478211
2023-04-19,0.006944043124129311
2023-04-20,-0.005863260597136925
2023-04-21,-0.009829293504014503
2023-04-24,0.0018768879992560657
2023-04-25,-0.00948035885019211
2023-04-26,-6.115750938844138e-05
2023-04-27,0.02799948630450323
2023-04-28,0.007512722111365155
2023-05-01,-0.0005303673766980105
2023-05-02,-0.006210636500581967
2023-05-03,-0.006488297950908337
2023-05-04,-0.009962851625271543
2023-05-05,0.0458591352776991
